keyword,count
tropicalisation,4
medium evidence,4
fish species,4
fisheries catch potential,4
South China Sea,4
water clarity,4
plankton,4
copepods,4
organic carbon,4
benthic communities,4
water temperature,4
ocean biogeochemistry,4
climate regulation,4
biodiversity conservation,4
MHW,4
cultural services,4
species distributions,4
krill,4
polar bears,4
biota,4
mercury,4
thermal tolerances,4
Pacific Ocean,4
Arctic marine ecosystems,4
taxonomic groups,4
breeding,4
ensemble projections,4
global oceans,4
total seafloor biomass,4
biological pump,4
Marine birds,4
tipping point,4
algae,4
marine resources,4
Arctic sea ice,4
economic benefits,4
climate change mitigation,4
harmful algal blooms,4
saltmarshes,4
ocean sink,4
French Polynesia,4
India,4
seafood consumption,4
Pacific oyster,4
Dungeness crab,4
identity,4
human systems,4
Ecotourism,4
seawalls,4
human rights,4
sustainable fisheries,4
SIDS,4
climate policy,4
Coastal Sequestration,4
Oxford University Press,4
Monogr,4
Lophelia pertusa,4
Public Health,4
Kenya,4
sustainable development,4
Brazil,4
Water Resour,4
swimming performance,4
marine protected area,4
global distribution,4
Marine Protected Areas,4
marine fisheries,4
kelp detritus,4
Netherlands,4
Marine heatwave,4
Global Warming,4
Canadian Arctic,4
New Zealand,4
Fifth Assessment Report,4
Sectoral,4
Gulf of Mexico,4
elevated temperature,4
Tropicalization,4
Pacific Islands,4
National Academies Press,4
aquatic ecosystems,4
Wet,4
Oceans,3
Coastal Ecosystems,3
employment,3
Anthropogenic climate change,3
abundance,3
surface warming,3
mass mortalities,3
predators,3
industries,3
ocean surface,3
ecological tipping points,3
net erosion,3
phase shifts,3
water column,3
total,3
carbon export flux,3
extirpations,3
homogenisation,3
service provisioning,3
habitat restoration,3
reefs,3
economic opportunities,3
social systems,3
nutritional status,3
sea level,3
ecological change,3
habitat destruction,3
culture,3
species interactions,3
habitat area,3
Human adaptation,3
adaptation measures,3
multilateral environmental agreements,3
human vulnerability,3
Atlantic meridional overturning circulation,3
seawater,3
Small Island Developing States,3
greenhouse gases,3
distributional shifts,3
climate projections,3
stressors,3
Extreme sea levels,3
California current system,3
Antarctic sea ice area,3
species distribution shifts,3
human influence,3
groundwater,3
deltaic regions,3
anthropogenic forcing,3
Ocean Acidification,3
aragonite,3
aragonite saturation horizon,3
marine habitats,3
open ocean,3
oxygen minimum zones,3
nitrate concentration,3
nitrate concentrations,3
nutrient depletion,3
net primary production,3
hyperthermal events,3
anoxia,3
spawning,3
competition,3
survival,3
recruitment,3
Hypoxia,3
environmental variability,3
Mytilus edulis,3
Multiple Drivers,3
trophic level,3
habitat,3
sea urchins,3
ecosystem characteristics,3
Food availability,3
ecological effects,3
adaptive evolution,3
selection,3
marine invertebrates,3
interacting drivers,3
thermal adaptation,3
ecosystem responses,3
marine biota,3
rapid climate change,3
marine animal biomass,3
regional variation,3
ecosystem response,3
zooplankton community structure,3
communities,3
shoreline protection,3
Mass coral bleaching,3
coral,3
bioerosion,3
coral reef communities,3
food provision,3
disease outbreaks,3
Bleaching,3
structural complexity,3
oysters,3
Interactive effects,3
climate extremes,3
Coralline algae,3
population,3
South America,3
marine reserves,3
Estuaries,3
precipitation,3
seawater intrusion,3
seasonal timing,3
ghost forests,3
thermal habitat,3
temperate waters,3
extreme temperatures,3
Seagrass meadows,3
beaches,3
Coastal squeeze,3
coastal habitats,3
buffering capacity,3
marine vertebrates,3
beach nourishment,3
tidal flats,3
beach erosion,3
coastal zone,3
shoreline change,3
Caribbean,3
beach fauna,3
risks,3
coastal squeeze,3
changes,3
Global Ocean Oxygen Network,3
coastal activities,3
benthic biomass,3
fisheries catches,3
nutrient pollution,3
species distribution,3
plankton community structure,3
HABs,3
transportation,3
ecosystem changes,3
upwelling intensity,3
living marine resources,3
ecology,3
refugia,3
sea ice loss,3
polar ecosystems,3
Antarctic Peninsula,3
seals,3
polar marine ecosystems,3
ecosystem productivity,3
lower trophic levels,3
community shifts,3
functional diversity,3
polar cod,3
elevated temperatures,3
range expansion,3
biological events,3
higher trophic levels,3
fish larvae,3
Low confidence,3
Marine mammals,3
critical transitions,3
abrupt ecosystem shifts,3
planning,3
zooplankton biomass,3
confidence interval,3
CMIP5 model,3
International Union for Conservation of Nature,3
mammal species,3
temperate regions,3
mental health,3
surface ocean acidification,3
scleractinians,3
Madrepora oculata,3
ecosystem service,3
genetic resources,3
coastal water quality,3
livelihoods,3
intrinsic values,3
human identity,3
penguins,3
Cultural services,3
CC,3
coastal species,3
human adaptations,3
Deoxygenation,3
deoxygenation,3
forage fish,3
pelagic fish,3
pharmaceuticals,3
marine phytoplankton,3
seafood,3
coastal,3
agriculture,3
oyster reefs,3
Ecosystems,3
coastal upwelling,3
stocks,3
coastal vegetated ecosystems,3
coastal ocean,3
Salt marshes,3
blue carbon storage,3
carbon stocks,3
National Research Council,3
wildlife,3
marine governance,3
adaptation responses,3
adaptation solutions,3
Livelihood diversification,3
Migration,3
Feasibility,3
shore nourishment,3
Restoration,3
National Academies of Sciences,3
cultural identity,3
insurance,3
coastal community,3
MPA networks,3
climate resilience,3
coastal cities,3
NbS,3
Marine Conservation Institute,3
projected climate change,3
vessel traffic,3
OECMs,3
reforestation,3
UN Environment World Conservation Monitoring Centre,3
Equator Initiative,3
climate resilient development pathways,3
funding,3
food production,3
Europe,3
social SDGs,3
SDG11,3
CBD,3
marine areas,3
Barents Sea,3
methane emissions,3
oxygen minimum zone,3
Northeast Atlantic,3
loggerhead sea turtles,3
Antarctica,3
human disturbance,3
land use,3
Reunion Island,3
Physiological responses,3
coral adaptation,3
Chesapeake Bay,3
Oceanography,3
demography,3
Climate velocity,3
trophic mismatch,3
respiration,3
rising sea temperatures,3
saltwater intrusion,3
Geomorphology,3
European sea bass,3
tropicalization,3
Human Health,3
Arctic seabirds,3
climate change scenarios,3
Atlantic cod,3
Arctic Canada,3
low pH,3
engagement,3
warming conditions,3
Canary Islands,3
J,3
World Resources Institute,3
Global Greenhouse Gas Emission Pathways,3
groundwater salinization,3
tidal wetlands,3
Ireland,3
Harmful Algae,3
ocean carbon cycle,3
ocean change,3
Climate change effects,3
Germany,2
global climate system,2
cultures,2
seasonal activities,2
mesocosms,2
ecological communities,2
recreational activities,2
geographic spread,2
physical protection,2
equator,2
extirpation,2
extinction,2
Paleorecords,2
warming levels,2
temperature overshoot,2
geographic ranges,2
ecological connectivity,2
macrofauna,2
temporal mismatches,2
plankton blooms,2
mitigation action,2
emission scenarios,2
future coastal risks,2
Catch composition,2
regional fisheries,2
Coastal development,2
financial flows,2
residual risk,2
dynamic forecasts,2
anthropogenic stressors,2
Climate Action,2
ocean adaptation,2
Coastal systems,2
continental shelf,2
Oceanic systems,2
benthic ecosystems,2
Ecosystem services,2
nutrition,2
human dependence,2
magnitude,2
gross domestic product,2
recreational fisheries,2
reference regions,2
WGI AR6 Atlas,2
ocean temperature,2
climate velocities,2
sea ice changes,2
Fishing,2
services,2
human activity,2
marine sectors,2
international climate policy,2
ecological vulnerability,2
human development,2
Coupled Model Intercomparison Project,2
carbon dioxide,2
multiple lines of evidence,2
natural climate variability,2
models,2
chemical composition,2
sediments,2
sea life,2
high temperature,2
S,2
confidence levels,2
global ocean warming,2
Sea level,2
Global mean sea level,2
Ocean circulation,2
Ocean stratification,2
boundary upwelling systems,2
quantitative projections,2
Antarctic sea ice,2
Ocean surface pH,2
genation,2
surface ocean warming,2
surface climate velocity,2
radiative forcing,2
epipelagic,2
mesopelagic,2
Sea Level Rise,2
Global Sea Level Budget Group,2
wind intensification,2
upwelling zones,2
SSP,2
SIMIP Community,2
chemistry,2
surface ocean pH,2
subtropics,2
ocean interior,2
calcium carbonate minerals,2
coastal oceans,2
carbonate ions,2
Coupled Model Intercomparison Project 5,2
Representative Concentration Pathway,2
Shared Socioeconomic Pathway,2
dissolved oxygen concentration,2
pH reductions,2
Pacific Oceans,2
enhanced surface warming,2
subsurface waters,2
ocean regions,2
mesopel,2
SSPs,2
dissolved oxygen concentrations,2
ranges,2
bathymetry,2
OBIS,2
Upwelling areas,2
anthropogenic signal,2
anthrop,2
rapid climate warming,2
marine sediments,2
soils,2
abyssal depths,2
multiple environmental drivers,2
mechanistic understanding,2
confounding factors,2
oxygen concentration,2
biochemical reactions,2
driver,2
finfish,2
calcifying,2
photosynthetic rates,2
energy metabolism,2
denitrification,2
multicellular organisms,2
lowered oxygen levels,2
coastal marine ecosystems,2
ecological processes,2
organismal responses,2
natural fluctuations,2
bivalve,2
geographic location,2
marine habitat,2
life history,2
trophic strategy,2
coccolithophores,2
eelgrass,2
HAB species,2
Emiliania h,2
polar waters,2
metabolic rate,2
intertidal fish,2
ectotherms,2
Animal behaviour,2
vision,2
metabolic processes,2
natural selection,2
complex change,2
local environmental conditions,2
populations,2
transgenerational plasticity,2
bivalves,2
species specific,2
evolutionary rescue,2
evolutionary,2
genetic variation,2
microbial populations,2
marine diatom,2
metabolism,2
fossil record,2
anthropogenic drivers,2
community level,2
Marine Ecosystem Model Intercomparison Project,2
observations,2
secondary consumers,2
physiological acclimation,2
nearshore ecosystems,2
uaries,2
seas,2
ecological systems,2
bleaching event,2
turbidity,2
mass coral bleaching events,2
mass bleaching,2
coral recruitment,2
reef carbonate production,2
