keyword,count
international cooperation,3
LFAC,3
climate action,3
renewable energy generation,3
energy system transformation,3
northern hemisphere,3
precipitation intensity,3
backup energy,3
Texas,3
regional climate,3
urban areas,3
technological change,3
system benefits,3
economic competitiveness,3
Coordinated planning,3
market design,3
hydrogen economy,3
economy,3
Energy systems integration,3
path dependence,3
beliefs,3
indigenous resources,3
extreme events,3
CDR deployment,3
Illustrative Mitigation Pathways,3
AF,3
high electrification,3
fossil fuel,3
fuel switching,3
finance,3
climate goals,3
electricity infrastructure,3
climate targets,3
electricity markets,3
financial incentives,3
feedback,3
renewable energy development,3
Luxembourg,3
compressed air energy storage,3
Ghana,3
public preferences,3
Flexibility,3
municipal solid waste,3
Ontario,3
bioenergy crops,3
Public Attitudes,3
public opinion,3
variable renewable energy,3
modeling,3
electric power sector,3
World Energy Council,3
renewable energies,3
International Conference,3
National Academies Press,3
German energy transition,3
household electricity consumption,3
Winnipeg,3
sustainability transitions,3
planetary boundaries,3
Shared Socioeconomic Pathways,3
water resources,3
United Kingdom,2
Mexico,2
Working Group III,2
alternative energy carriers,2
energy sector emissions,2
energy system mitigation options,2
battery prices,2
internal combustion engines,2
hydroelectric power,2
economic opportunities,2
institutional factors,2
economic attractiveness,2
energy supply,2
societal systems,2
energy services,2
Global energy sector,2
energy sector mitigation,2
electricity sector emissions,2
electric cars,2
A,2
fossil fuel production,2
Asian economies,2
oil products,2
energy subsidies,2
health concerns,2
technological progress,2
improved biomass cookstoves,2
renewable technologies,2
clean cooking fuels,2
Kenya,2
cleaner fuels,2
energy sector investment,2
global energy demand,2
environmental regulations,2
natural gas prices,2
coal reserves,2
employment opportunities,2
coal power projects,2
coal plants,2
companies,2
compensation,2
structural change,2
Poland,2
financial instruments,2
Philippines,2
wind capacity,2
solar,2
marine energy,2
price,2
VRE,2
California,2
technological maturity,2
institutional capacity,2
renewable portfolio standards,2
foreign direct investments,2
ETS,2
German manufacturing firms,2
energy efficiency policies,2
International Monetary Fund,2
stoves,2
ecotoxicity,2
eutrophication,2
equity,2
poverty,2
rooftop systems,2
global technical potential,2
Global Solar Atlas,2
cost of electricity,2
financing costs,2
price dispersion,2
automation,2
CSP costs,2
demand flexibility,2
demand response,2
solar PV panels,2
LCA,2
mitigation benefits,2
efficiencies,2
lower,2
thin films,2
solar production,2
amorphous silicon,2
cadmium telluride,2
perovskites,2
PV modules,2
market value,2
crystalline silicon,2
lower costs,2
working fluid,2
syngas,2
Parabolic troughs,2
high temperatures,2
industrial heat,2
economies of scale,2
wind energy resource,2
global electricity demand,2
offshore wind power,2
wind energy resources,2
Floating foundations,2
total installed costs,2
VRE electricity,2
mining,2
neodymium,2
critical minerals,2
production costs,2
Hydropower plants,2
droughts,2
maintenance costs,2
construction time,2
hydroelectric power plants,2
reactor designs,2
SMR,2
construction costs,2
learning,2
accidents,2
spent nuclear fuel,2
cooling systems,2
enhanced oil recovery potential,2
geologic sinks,2
Eastern Europe,2
Former Soviet Union,2
CCU,2
cement curing,2
technological development,2
Boundary Dam,2
Petra Nova,2
demonstration projects,2
CCS projects,2
industrial facilities,2
biorefineries,2
mitigation option,2
bio,2
biomass feedstocks,2
vegetable oils,2
bioenergy use,2
gasification,2
hydrothermal liquefaction,2
technology costs,2
cellulosic feedstocks,2
technological costs,2
Bioelectricity,2
CCS costs,2
natural gas reforming,2
deforestation,2
bioenergy crop production,2
global bioeconomy,2
coal mine methane recovery,2
gas wells,2
conventional oil,2
unconventional reservoirs,2
conventional reservoirs,2
natural gas liquids,2
underground coal mining,2
transport fuels,2
fossil fuel combustion,2
water requirements,2
direct heat applications,2
steam,2
medium temperature fields,2
Public awareness,2
wave energy,2
environmental regulation,2
technology maturity,2
incineration,2
WTE,2
energy infrastructure investments,2
electricity grid,2
VRE generation,2
electricity system management,2
communication technologies,2
flexibility technologies,2
flexible demand,2
thermal energy storage,2
hydrogen storage,2
nuclear plants,2
control systems,2
system balancing,2
synchronous machines,2
renewable generation,2
system inertia,2
smart appliances,2
Advanced Control Systems,2
system efficiency,2
technologies,2
VRE technologies,2
distribution network upgrades,2
variable renewable sources,2
voltage support,2
frequency regulation,2
Gur 2018,2
complementary technologies,2
grid stability,2
ions,2
grid applications,2
LIBs,2
EV batteries,2
safety issues,2
higher energy densities,2
latent TES,2
thermochemical TES,2
inertia,2
Flywheels,2
Redox flow batteries,2
Fuel cell costs,2
storage technologies,2
safety concerns,2
iron ore,2
land area,2
renewable hydrogen,2
negative carbon emissions,2
Cost estimates,2
CSIRO 2021,2
Hydrogen Council 2020,2
GBP exchange rate,2
liquid organic hydrogen carriers,2
liquid hydrogen,2
flammability,2
toxicity,2
hydrogen energy carriers,2
emissions,2
liqu,2
electricity transmission,2
operational efficiency,2
peaking plants,2
North Africa,2
underground cables,2
generation profiles,2
renewable energy supply,2
circular economy,2
motivational factors,2
financial conditions,2
benefits,2
comfort,2
mitigation behaviours,2
mitigation,2
peers,2
Social influence,2
discount rates,2
electricity options,2
Utility scale solar PV,2
indicator,2
compounding effects,2
electricity system vulnerability,2
shoot,2
individual scenarios,2
power production,2
global hydropower potential,2
climate models,2
southern Europe,2
southern Africa,2
storage needs,2
climate scenarios,2
wind extremes,2
Northern Europe,2
low wind speeds,2
homogeneous wind conditions,2
deployment,2
bioenergy potential,2
photosynthesis,2
thermal efficiency,2
rising air temperatures,2
cooling demand,2
residential buildings,2
extreme heat events,2
urban heat island effect,2
electricity consumption,2
heat waves,2
electricity system planning,2
mechanical failure,2
flashovers,2
electricity system infrastructure,2
Arizona,2
organic matter decomposition,2
government,2
CDR methods,2
carbon management,2
infrastructure availability,2
dispatch,2
direct air capture,2
renewable shares,2
temporal variability,2
demand,2
integration options,2
institutional changes,2
air travel,2
vehicles,2
heavy industry,2
Latin American countries,2
water heating,2
road transportation,2
European industry,2
direct electrification,2
ethanol,2
2020b,2
process heat,2
green hydrogen,2
demand reduction strategies,2
global final energy,2
temporal resolution,2
economic performance,2
institutional change,2
institutional interactions,2
norms,2
regulation,2
fossil resources,2
regional electricity integration,2
inter,2
IPCC 2018,2
discount rate,2
limited,2
system value,2
trade,2
Illustrative Mitigation Pathw,2
indirect electrification,2
fossil fuel infrastructure,2
Nationally Determined Contributions,2
economic output,2
CCS facilities,2
Energy investment needs,2
mitigation pathways,2
median values,2
in,2
emission reductions,2
path dependencies,2
business models,2
civil society,2
committed emissions,2
coal power plants,2
resource extraction,2
unburned fossil reserves,2
economic impacts,2
profitability,2
Oil use,2
German Energiewende,2
multiple policy goals,2
behavioural interventions,2
effectiveness,2
fossil fuel extraction,2
distributional effects,2
innovation,2
implied carbon prices,2
social acceptability,2
residential solar PV,2
barriers,2
community energy initiatives,2
renewable energy projects,2
trust,2
unilateral climate policy,2
environmental values,2
early retirements,2
SDG 12,2
education,2
SDG 1,2
indoor air quality,2
development goals,2
human development index,2
SDG 6,2
urban energy,2
public transportation,2
Smart Grids,2
Taxonomy Regulation,2
resource conservation,2
Spain,2
IET Energy Syst,2
Strbac,2
peak electricity demand,2
behavioural economics,2
energy storage systems,2
Public Procurement,2
CMIP5,2
levelized cost,2
Glendining,2
Ireland,2
offshore wind energy project,2
US,2
power sector,2
decarbonization,2
planning,2
IPCC Guidelines,2
Edward Elgar Publishing,2
greenhouse gases,2
stranded fossil fuel assets,2
European energy system,2
water electrolysis,2
capital stock,2
110960,2
Carbon Trust,2
carbon mitigation,2
global climate change,2
Great Britain,2
Variable,2
European Union Emissions Trading Scheme,2
negative emission technologies,2
Nepal,2
Jenkins,2
energy futures,2
silicon photovoltaic module recycling,2
place attachment,2
fairness,2
Blockchain,2
Public Participation,2
Climate Change Policy,2
car use,2
green energy,2
Energy Information Administration,2
Element Energy,2
emission pathways,2
EPA,2
Research Infrastructures,2
cost optimization,2
spillover,2
birds,2
heterogeneity,2
climate mitigation scenarios,2
FTI Consulting,2
environmental sustainability,2
European power system,2
International Institute for,2
renewable energy policy,2
fossil fuel power plants,2
Global CCS Institute,2
carbon dioxide emissions,2
biofuel production,2
International Organizations,2
global hydropower,2
CMIP5 climate models,2
energy future,2
Life cycle environmental impact assessment,2
IHA,2
Islam,2
Water Resour,2
Technological Learning,2
technology,2
irrigation development,2
IEA Bioenergy,2
Springer International Publishing,2
Carbon Tracker,2
acceptance,2
hydropower reservoirs,2
energy policies,2
climate stabilization,2
Gas,2
Small Modular Reactors,2
