keyword,count
herbivore diversity,1
synergy hypothesis,1
plant secondary metabolites,1
herbivore feeding behavior,1
community composition,1
plant chemical defenses,1
herbivore community structure,1
feedback loops,1
plant chemistry,1
processes,1
plant populations,1
phyt,1
disconnectedstructural phase,1
process,1
interaction probability distributions,1
evolution,1
coevolution,1
network structure,1
isolated components,1
connected networks,1
indirect interaction,1
trophic,1
extinction cascades,1
competition,1
mortality,1
herbivore pressure,1
structure,1
resource limitation,1
her,1
management strategies,1
ecological network,1
ecological consequences,1
climate change,1
extreme precipitation events,1
seasonal,1
interaction networks,1
natural systems,1
AUTHOR CONTR,1
UTIONS,1
ACKNOWLEDGMENTS,1
postdoctoral fellowship,1
Open accesspublishing,1
Swiss Academic Libraries,1
conflicts of interest,1
DATA AVAILABILITY STATEMENT,1
Plant Defence,1
Morellato,1
Tropical Leaf Phenology,1
Ecosystem Productivity,1
Phenocameras,1
Network Structure,1
Selection Asymmetry Drive,1
Z,1
Szend,1
i,1
Associational Resistance,1
Individual Variation,1
Cazetta,1
Habitat Loss,1
Frugivore Networks,1
PathwayProliferation,1
rophic,1
Temporal Dimension,1
Network Metrics,1
Bootstrap,1
Internet,1
Random Breakdowns,1
irect Effects,1
Shape Species Fitness,1
Coevolved Mutualistic Networks,1
Morphology,1
Immature Stages,1
Hermeuptychia,1
atalanta,1
Lepidoptera,1
été,1
omologique,1
France,1
Critical Transition,1
Temporal Distribution,1
Dataset,1
MutualisticCommunities,1
National Academy,1
Fluctuating Selection,1
Antagonistic Networks,1
Phenological Traits,1
Facilitation,1
Multidimensional Stability,1
Structural Equation Modelling,1
Community,1
PopulationStructure,1
Specialist Caterpillars,1
Canopy Mediates,1
Defensive Chemistry,1
Herbivore Loads,1
Understory Tropical Shrub,1
Photosynthetic Seasonalit,1
Hydroclimate,1
J,1
Inglis,1
Phase Transitions,1
Biology,1
Chain Rule Approach,1
Prey Communities,1
Theoretical Population,1
Interspecific Interactions,1
Phytophagous Insects,1
Quant,1
Assessment,1
Competition Theory,1
Herbivory,1
University of Chicago Press,1
Status Index,1
Itioka,1
piecewiseSEM,1
Ecology,1
Evolution,1
Pollinator Communities,1
Networks,1
Temporal Variation,1
Structural Properties,1
Climatic Factors,1
Communities,1
Brassicaceae,1
Tropical Community,1
Network Effects,1
Iriondo,1
Modularity,1
Flower Visitor Network,1
Tropical Forest FoodWeb,1
Arbitrary Degree Distributions,1
Soft Matter Physics,1
Indirect Interaction Webs,1
Trait Change,1
Temporal Dynamics,1
Pollination Network,1
Pest Resurgence,1
MathematicalEcology,1
Agroecology,1
Sustainable Food Systems,1
Matching,1
Phenological Overlap,1
Genus Piper Reflect,1
Cascading Effects,1
Extinctions,1
Chemical Diversity,1
Biodiversity,1
Insect Herbivores,1
Spatial Networks,1
Forest Cover,1
AgriculturalPests,1
Princeton University Press,1
Physical Science Basis,1
WorkingGroup I,1
Insect,1
Brassicaceous Plant,1
Insect Performance,1
Gene Transcription,1
Structural Dynamics,1
Robustness,1
Food Webs,1
TrophicNetworks,1
Species Interaction Networks,1
Hysteresis,1
Coffee Agroecosystem,1
Phenological Mismatches,1
Solitary Bees,1
Climate Seasonality Limits,1
Leaf Carbon Assimilation,1
Wood Productivity,1
TropicalForests,1
Interaction Diversity,1
Insect Seasonality,1
Tropical Forest Insects,1
Indirect Influence,1
Social Networks,1
Ecological Communities,1
Cosmo,1
CriticalTransition,1
